Date,Close,MA5,MA20,MA60,RSI14,std,upperb,lowerb,%K,%D,SP500,NASDAQ_COMP
2013/08/21,3.72,3.755,3.662875,3.611958333,56.91921642,0.0768212,3.816517399,3.509232601,77.2925977,79.33043455,1642.800049,3599.790039
2013/08/22,3.74,3.7465,3.671625,3.614125,58.90900626,0.075031901,3.821688802,3.521561198,80.7860442,79.47599829,1656.959961,3638.709961
2013/08/23,3.74,3.735,3.681125,3.6155,58.90900626,0.070726842,3.822578684,3.539671316,80.7860442,79.62156204,1663.5,3657.790039
2013/08/26,3.7475,3.737,3.691375,3.617666667,59.71816458,0.064126084,3.819627167,3.563122833,82.09607623,81.22272155,1656.780029,3657.570068
2013/08/27,3.7,3.7295,3.69625,3.619125,52.64719278,0.060624491,3.817498983,3.575001017,73.79915119,78.89375721,1630.47998,3578.52002
2013/08/28,3.7,3.7255,3.70075,3.6205,52.64719278,0.057124633,3.814999266,3.586500734,73.79915119,76.56479287,1634.959961,3593.350098
2013/08/29,3.6925,3.716,3.702375,3.623041667,51.52989501,0.056361585,3.81509817,3.58965183,72.48911916,73.36247385,1638.170044,3620.300049
2013/08/30,3.6875,3.7055,3.70225,3.625125,50.75653957,0.056393239,3.815036477,3.589463523,40.90909485,62.39912173,1632.969971,3589.870117
2013/09/03,3.69,3.694,3.701375,3.626416667,51.15129456,0.056443235,3.814261471,3.588488529,37.25493129,50.2177151,1639.77002,3612.610107
2013/09/04,3.725,3.699,3.705,3.628333333,56.41864828,0.055458614,3.815917229,3.594082771,31.50680636,36.55694417,1653.079956,3649.040039
2013/09/05,3.735,3.706,3.70925,3.631541667,57.81817573,0.054266036,3.817782071,3.600717929,36.98625663,35.24933143,1655.079956,3658.780029
2013/09/06,3.72,3.7115,3.7115,3.635,54.96678331,0.053701171,3.818902342,3.604097658,43.75004967,37.41437089,1655.170044,3660.01001
2013/09/09,3.7825,3.7305,3.7195,3.638166667,63.12658199,0.051622364,3.822744727,3.616255273,100,60.24543543,1671.709961,3706.179932
2013/09/10,3.8625,3.765,3.733,3.64275,70.49584842,0.051965322,3.836930645,3.629069355,98.73414818,80.82806595,1683.98999,3729.02002
2013/09/11,3.9275,3.8055,3.749125,3.647833333,74.88733636,0.059627545,3.868380089,3.629869911,96.29629957,98.34348258,1689.130005,3725.01001
2013/09/12,3.925,3.8435,3.7575,3.65325,74.42847759,0.071455728,3.900411456,3.614588544,83.73984685,92.92343153,1683.420044,3715.969971
2013/09/13,3.95,3.8895,3.765875,3.65725,76.01140208,0.083363799,3.932602599,3.599147401,91.86996219,90.63536954,1687.98999,3722.179932
2013/09/16,3.9525,3.9235,3.773625,3.662958333,76.17025954,0.093095434,3.959815868,3.587434132,83.21165292,86.27382066,1697.599976,3717.850098
2013/09/17,3.965,3.944,3.785,3.668958333,76.99072512,0.101928768,3.988857535,3.581142465,86.86123003,87.31428171,1704.76001,3745.699951
2013/09/18,4,3.9585,3.798125,3.676791667,79.15487923,0.111903021,4.021931043,3.574318957,97.08022693,89.05103663,1725.52002,3783.639893
2013/09/19,3.9825,3.97,3.81125,3.683916667,75.33929127,0.117511198,4.046272395,3.576227605,88.11188531,90.68444743,1722.339966,3789.379883
2013/09/20,3.9475,3.9695,3.821625,3.690791667,68.25298221,0.120022682,4.061670363,3.581579637,78.3216536,87.83792195,1709.910034,3774.72998
2013/09/23,3.91,3.961,3.830125,3.697583333,61.57075907,0.119957435,4.07003987,3.59021013,66.17648296,77.53667396,1701.839966,3765.290039
2013/09/24,3.925,3.953,3.839,3.7045,63.12588521,0.120088783,4.079177566,3.598822434,69.92476728,71.47430128,1697.420044,3768.25
2013/09/25,3.93,3.939,3.8505,3.71125,63.6538748,0.117051496,4.084602991,3.616397009,71.42856119,69.17660381,1692.77002,3761.100098
2013/09/26,3.9175,3.926,3.861375,3.717833333,61.29108148,0.112341921,4.086058842,3.636691158,62.28068634,67.87800494,1698.670044,3787.429932
2013/09/27,3.895,3.9155,3.8715,3.723875,57.17694209,0.10522032,4.08194064,3.66105936,44.08599063,59.26507939,1691.75,3781.590088
2013/09/30,3.89,3.9115,3.881625,3.729375,56.27297266,0.095914144,4.073453288,3.689796712,30.7692966,45.71199119,1681.550049,3771.47998
2013/10/01,3.8875,3.904,3.8915,3.735125,55.7979593,0.084652541,4.060805081,3.722194919,28.57144626,34.47557783,1695,3817.97998
2013/10/02,3.885,3.895,3.8995,3.740541667,55.2952941,0.075112197,4.049724394,3.749275606,27.27271601,28.87115296,1693.869995,3815.02002
2013/10/03,3.845,3.8805,3.905,3.7445,47.8653372,0.065894653,4.036789306,3.773210694,8.860721292,21.56829452,1678.660034,3774.340088
2013/10/04,3.8975,3.881,3.913875,3.7485,56.18659736,0.049606842,4.013088685,3.814661315,35.44300589,23.8588144,1690.5,3807.75
2013/10/07,3.8975,3.8825,3.919625,3.752458333,56.18659736,0.039137704,3.997900408,3.841349592,35.44300589,26.58224435,1676.119995,3770.379883
2013/10/08,3.865,3.878,3.91975,3.756,50.40999337,0.038949191,3.997648382,3.841851618,18.9872944,29.95776872,1655.449951,3694.830078
2013/10/09,3.805,3.862,3.913625,3.758208333,41.85467116,0.046555534,4.006736068,3.820513932,8.602148332,21.01081621,1656.400024,3677.780029
2013/10/10,3.8475,3.8625,3.90975,3.761458333,48.5194436,0.048733297,4.007216593,3.812283407,32.46755338,20.0189987,1692.560059,3760.75
2013/10/11,3.815,3.846,3.903,3.764416667,44.33448403,0.052098086,4.007196171,3.798803829,21.62160769,20.89710313,1703.199951,3791.870117
2013/10/14,3.8725,3.841,3.899,3.769625,52.19137731,0.051160223,4.001320446,3.796679554,52.70263652,35.59726586,1710.140015,3815.280029
2013/10/15,3.8525,3.8385,3.893375,3.774541667,49.57056845,0.049685028,3.992745055,3.794004945,44.92748615,39.75057679,1698.060059,3794.01001
2013/10/16,3.9,3.8575,3.888375,3.780333333,55.31030875,0.04296782,3.97431064,3.80243936,74.62685717,57.41899328,1721.540039,3839.429932
2013/10/17,3.9075,3.8695,3.884625,3.78625,56.15879151,0.037207411,3.959039822,3.810210178,79.10442875,66.21959069,1733.150024,3863.149902
2013/10/18,3.9525,3.897,3.884875,3.792708333,60.94948484,0.03766608,3.960207159,3.809542841,93.42114674,82.38414422,1744.5,3914.280029
2013/10/21,3.9625,3.915,3.8875,3.799583333,61.94466917,0.041175171,3.969850343,3.805149657,82.41759624,84.98105724,1744.660034,3920.050049
2013/10/22,3.9425,3.933,3.888375,3.80625,58.72146146,0.042187512,3.972750024,3.803999976,73.62639436,83.15504578,1754.670044,3929.570068
2013/10/23,3.875,3.928,3.885625,3.810791667,49.38218706,0.04111021,3.967845419,3.803404581,43.95600941,66.66666667,1746.380005,3907.070068
2013/10/24,3.8475,3.916,3.882125,3.81475,46.16107524,0.04123325,3.9645915,3.7996585,31.86813302,49.81684559,1752.069946,3928.959961
2013/10/25,3.81,3.8875,3.877875,3.81725,42.12585311,0.044116137,3.966107274,3.789642726,15.38455089,30.40289777,1759.77002,3943.360107
2013/10/28,3.8025,3.8555,3.8735,3.819125,41.34736137,0.047088942,3.967677883,3.779322117,20.79207827,22.6815874,1762.109985,3940.129883
2013/10/29,3.8075,3.8285,3.8695,3.820791667,42.11536282,0.049188146,3.967876292,3.771123708,22.77222674,19.64961864,1771.949951,3952.340088
2013/10/30,3.805,3.8145,3.8655,3.823333333,41.82050109,0.051077856,3.967655712,3.763344288,21.78219972,21.78216825,1763.310059,3930.620117
2013/10/31,3.7975,3.8045,3.863125,3.825791667,40.89546444,0.053143766,3.969412532,3.756837468,18.81183538,21.12208728,1756.540039,3919.709961
2013/11/01,3.815,3.8055,3.859,3.828125,44.00761191,0.053535527,3.966071054,3.751928946,25.74259109,22.11220873,1761.640015,3922.040039
2013/11/04,3.705,3.786,3.849375,3.8295,32.44361595,0.06275933,3.974893661,3.723856339,2.458993968,15.67114014,1767.930054,3936.590088
2013/11/05,3.7,3.7645,3.841125,3.831291667,32.03159369,0.070912636,3.982950272,3.699299728,15.97225074,14.72461193,1762.969971,3939.860107
2013/11/06,3.725,3.7485,3.837125,3.833291667,36.38196537,0.075185188,3.987495376,3.686754624,22.91665287,13.78263252,1770.48999,3931.949951
2013/11/07,3.6375,3.7165,3.826625,3.831291667,29.31068611,0.087341115,4.00130723,3.65194277,2.013405207,13.63410294,1747.150024,3857.330078
2013/11/08,3.89,3.7315,3.830375,3.833083333,55.92984861,0.088419139,4.007213277,3.653536723,77.61198385,34.18068064,1770.609985,3919.22998
2013/11/11,3.9225,3.775,3.832875,3.835166667,58.11607273,0.090358478,4.013591957,3.652158043,95.9016214,58.50900349,1771.890015,3919.790039
2013/11/12,3.93,3.821,3.83675,3.838375,58.62615312,0.092871232,4.022492465,3.651007535,90.22555474,87.91305333,1767.689941,3919.919922
2013/11/13,4.0375,3.8835,3.843625,3.843375,65.17308877,0.102400385,4.04842577,3.63882423,100,95.37572538,1782,3965.580078
2013/11/14,4.055,3.967,3.851,3.848958333,66.11315315,0.112095472,4.075190943,3.626809057,94.4444209,94.88999188,1790.619995,3972.73999
2013/11/15,4.0425,3.9975,3.8555,3.854,64.76833968,0.118033782,4.091567564,3.619432436,91.66668433,95.37036841,1798.180054,3985.969971
2013/11/18,3.945,4.002,3.854625,3.857416667,55.31665218,0.117261165,4.089147331,3.620102669,69.9999894,85.37036488,1791.530029,3949.070068
2013/11/19,3.86,3.988,3.8505,3.859291667,48.65107146,0.115444222,4.081388444,3.619611556,51.11108403,70.92591925,1787.869995,3931.550049
2013/11/20,3.8025,3.941,3.846875,3.861,44.72493471,0.115772221,4.078419443,3.615330557,38.33332627,53.14813323,1781.369995,3921.27002
2013/11/21,3.8325,3.8965,3.846125,3.863208333,47.12256114,0.115816538,4.077758075,3.614491925,44.9999894,44.8147999,1795.849976,3969.159912
2013/11/22,3.795,3.847,3.845375,3.864916667,44.52282279,0.116110981,4.077596962,3.613153038,36.66667373,39.99999647,1804.76001,3991.649902
2013/11/25,3.8775,3.8335,3.849125,3.868083333,50.93597166,0.115864244,4.080853488,3.617396512,55.0000106,45.55555791,1802.47998,3994.570068
2013/11/26,3.91,3.8435,3.85425,3.87175,53.22969616,0.116192615,4.086635229,3.621864771,62.22224224,51.29630885,1802.75,4017.75
2013/11/27,3.925,3.868,3.86025,3.875083333,54.29179467,0.116613114,4.093476229,3.627023771,55.07247579,57.43157621,1807.22998,4044.75
2013/11/29,3.9,3.8815,3.865375,3.877833333,52.1655566,0.115960732,4.097296465,3.633453535,38.46160116,51.91877306,1805.810059,4059.889893
2013/12/02,3.9375,3.91,3.8715,3.881458333,55.01167805,0.116394294,4.104288587,3.638711413,51.28208054,48.2720525,1800.900024,4045.26001
2013/12/03,3.935,3.9215,3.883,3.884,54.77768133,0.110279549,4.103559098,3.662440902,50.42736018,46.72368063,1795.150024,4037.199951
2013/12/04,3.99,3.9375,3.8975,3.886125,58.91782725,0.103828046,4.105156092,3.689843908,69.23080058,56.98008043,1792.810059,4038
2013/12/05,3.925,3.9375,3.9075,3.886083333,52.76919344,0.095648754,4.098797509,3.716202491,47.82611941,55.82809339,1785.030029,4033.169922
2013/12/06,3.8675,3.931,3.919,3.885125,47.9973285,0.072504083,4.064008167,3.773991833,38.09530838,51.71740946,1805.089966,4062.52002
2013/12/09,3.8025,3.904,3.914625,3.882666667,43.23742938,0.076855448,4.068335896,3.760914104,7.1429058,31.02144453,1808.369995,4068.75
2013/12/10,3.89,3.895,3.913,3.881625,50.37227283,0.077023578,4.067047156,3.758952844,48.80961031,31.34927483,1802.619995,4060.48999
2013/12/11,3.8525,3.8675,3.909125,3.87975,47.61022903,0.078065741,4.065256481,3.752993519,30.95240258,28.96830623,1782.219971,4003.810059
2013/12/12,3.7775,3.838,3.896125,3.876041667,42.58132999,0.077206469,4.050537937,3.741712063,3.296674506,27.68622913,1775.5,3998.399902
2013/12/13,3.755,3.8155,3.881125,3.87225,41.1761739,0.073781661,4.028688323,3.733561677,2.020248726,12.08977527,1775.319946,4000.97998
2013/12/16,3.76,3.807,3.867,3.869125,41.63708218,0.068082767,4.003165534,3.730834466,4.040401121,3.119108118,1786.540039,4029.52002
2013/12/17,3.7775,3.7845,3.858625,3.866916667,43.31129443,0.06828479,3.995194579,3.722055421,19.26605585,8.442235232,1781,4023.679932
2013/12/18,3.83,3.78,3.857125,3.865333333,48.11950591,0.068581852,3.994288704,3.719961296,38.5321117,20.61285622,1810.650024,4070.060059
2013/12/19,3.845,3.7935,3.85925,3.863916667,49.43903513,0.067449299,3.994148597,3.724351403,44.03673658,33.94496804,1809.599976,4058.139893
2013/12/20,3.9225,3.827,3.86375,3.864,55.7072349,0.068563743,4.000877486,3.726622514,72.47705057,51.68196628,1818.319946,4104.740234
2013/12/23,3.945,3.864,3.87125,3.864833333,57.35999648,0.068851002,4.008952005,3.733547995,80.73394415,65.74924377,1827.98999,4148.899902
2013/12/24,3.955,3.8995,3.875125,3.865916667,58.10818113,0.071356569,4.017838137,3.732411863,84.40366491,79.20488654,1833.319946,4155.419922
2013/12/26,3.9175,3.917,3.8755,3.866416667,54.26304536,0.071568885,4.018637769,3.732362231,74.75727616,79.96496174,1842.02002,4167.180176
2013/12/27,3.94,3.936,3.87625,3.867333333,56.13844719,0.072190811,4.020631622,3.731868378,83.49514923,80.88536343,1841.400024,4156.589844
2013/12/30,3.9925,3.95,3.880875,3.869791667,60.2356071,0.076619682,4.034114364,3.727635636,99.07414112,85.77552217,1841.069946,4154.200195
2013/12/31,4.005,3.962,3.88425,3.871583333,61.16574906,0.080627065,4.045504131,3.722995869,93.33334393,91.96754476,1848.359985,4176.589844
2014/01/02,3.965,3.964,3.88575,3.872708333,56.60297659,0.08189009,4.04953018,3.72196982,79.99995232,90.80247912,1831.97998,4143.069824
2014/01/03,3.9175,3.964,3.882125,3.873583333,51.673439,0.07856976,4.039264521,3.724985479,64.16666402,79.16665342,1831.369995,4131.910156
2014/01/06,3.97,3.97,3.884375,3.876333333,56.21251345,0.080483224,4.045341448,3.723408552,81.66665607,75.27775747,1826.77002,4113.680176
2014/01/07,4.035,3.9785,3.89275,3.879458333,61.08586292,0.08707944,4.066908881,3.718591119,95.38451381,80.40594463,1837.880005,4153.180176
2014/01/08,4.09,3.9955,3.907125,3.884041667,64.66903043,0.09478603,4.09669706,3.71755294,94.63088022,90.56068337,1837.48999,4165.609863
2014/01/09,3.9375,3.99,3.9095,3.885125,50.72285221,0.094929337,4.099358673,3.719641327,44.35482817,78.1234074,1838.130005,4156.189941
2014/01/10,3.9325,3.993,3.9135,3.886458333,50.33953974,0.09408283,4.10166566,3.72533434,33.64480734,57.54350524,1842.369995,4174.669922
2014/01/13,3.84,3.967,3.916625,3.885458333,43.75225901,0.090289283,4.097203566,3.736046434,2.70267716,26.90077089,1819.199951,4113.299805
2014/01/14,3.96,3.952,3.926875,3.886333333,52.44602513,0.082253919,4.091382839,3.762367161,45.9459413,27.43114193,1838.880005,4183.02002
2014/01/15,4.0025,3.9345,3.939,3.887166667,55.09334225,0.073799158,4.086598317,3.791401683,61.26125507,36.63662451,1848.380005,4214.879883
2014/01/16,4.015,3.95,3.950875,3.888041667,55.87145849,0.065031748,4.080938497,3.820811503,65.76568836,57.65762824,1845.890015,4218.689941
2014/01/17,3.9975,3.963,3.95925,3.888958333,54.44901029,0.059166914,4.077583828,3.840916172,59.45941302,62.16211882,1838.699951,4197.580078
2014/01/21,4.0125,3.9975,3.967625,3.89125,55.49491938,0.053750612,4.075126224,3.860123776,64.86476734,63.36328957,1843.800049,4225.759766
2014/01/22,4.0075,4.007,3.971875,3.893916667,55.04124133,0.053353803,4.078582606,3.865167394,63.06309712,62.46242583,1844.859985,4243
2014/01/23,3.9925,4.005,3.97425,3.896958333,53.62490303,0.053151348,4.080552696,3.867947304,57.65765688,61.86184045,1828.459961,4218.879883
2014/01/24,3.89,3.98,3.971,3.898416667,45.08706293,0.056285223,4.083570446,3.858429554,20.720754,47.14716934,1790.290039,4128.169922
2014/01/27,3.865,3.9535,3.968375,3.899375,43.27721683,0.060012471,4.088399943,3.848350057,11.71171558,30.03004216,1781.560059,4083.610107
2014/01/28,3.9025,3.9315,3.9665,3.901,46.73133698,0.061512729,4.089525457,3.843474543,25.2251873,19.21921896,1792.5,4097.959961
2014/01/29,3.865,3.903,3.960125,3.902125,43.8553484,0.065174235,4.09047347,3.82977653,14.13044605,17.02244964,1774.199951,4051.429932
2014/01/30,3.93,3.8905,3.956375,3.904041667,49.64064803,0.064611567,4.085598134,3.827151866,42.39133815,27.2489905,1794.189941,4123.129883
2014/01/31,3.925,3.8975,3.954375,3.907708333,49.22049761,0.06494874,4.08427248,3.82447752,40.21737553,32.24638658,1782.589966,4103.879883
2014/02/03,3.8725,3.899,3.952125,3.910583333,44.92124358,0.067039241,4.086203483,3.818046517,13.63634886,32.08168751,1741.890015,3996.959961
2014/02/04,3.895,3.8975,3.948375,3.913416667,47.05563823,0.068076365,4.08452773,3.81222227,23.8636376,25.90578733,1755.199951,4031.52002
2014/02/05,3.86,3.8965,3.939625,3.917125,44.18712689,0.067601167,4.074827334,3.804422666,12.90320927,16.80106524,1751.640015,4011.550049
2014/02/06,3.91,3.8925,3.930625,3.917458333,48.97270181,0.057798852,4.046222703,3.815027297,34.40866059,23.72516915,1773.430054,4057.120117
2014/02/07,3.9675,3.901,3.932125,3.918208333,53.871113,0.058373091,4.048871182,3.815378818,66.26508931,37.85898639,1797.02002,4125.859863
2014/02/10,3.98,3.9225,3.9345,3.919041667,54.88502495,0.059347327,4.053194655,3.815805345,72.28920923,57.65431971,1799.839966,4148.169922
2014/02/11,4.0625,3.956,3.945625,3.919458333,60.98086446,0.061515269,4.068655538,3.822594462,95.87619947,78.14349934,1819.75,4191.049805
2014/02/12,4.2075,4.0255,3.958,3.922,68.92756473,0.0849791,4.127958199,3.788041801,92.63799015,86.93446628,1819.26001,4201.290039
2014/02/13,4.34,4.1115,3.974875,3.926958333,74.11537044,0.120406316,4.215687632,3.734062368,95.32717277,94.61378746,1829.829956,4240.669922
2014/02/14,4.4775,4.2135,3.998,3.935833333,78.18563382,0.16476179,4.32752358,3.66847642,98.47905326,95.48140539,1838.630005,4244.02002
2014/02/18,4.475,4.3125,4.021875,3.946083333,77.94564313,0.196269275,4.41441355,3.62933645,96.9924839,96.93290331,1840.76001,4272.779785
2014/02/19,4.535,4.407,4.048,3.958291667,79.56671252,0.227280258,4.502560516,3.593439484,94.63087678,96.70080465,1828.75,4237.950195
2014/02/20,4.695,4.5045,4.082375,3.972666667,83.12813649,0.268994809,4.620364618,3.544385382,98.85717119,96.82684396,1839.780029,4267.549805
2014/02/21,4.66,4.5685,4.11575,3.987083333,79.84952096,0.297188692,4.710127383,3.521372617,90.46320506,94.65041768,1836.25,4263.410156
2014/02/24,4.7275,4.6185,4.157625,4.00125,81.37517174,0.321698284,4.801021569,3.514228431,96.2466647,95.18901365,1847.609985,4292.970215
2014/02/25,4.685,4.6605,4.198625,4.014166667,77.40152619,0.334442265,4.867509529,3.529740471,91.68902134,92.79963037,1845.119995,4287.589844
2014/02/26,4.6775,4.689,4.237375,4.026708333,76.68983429,0.343111225,4.923597449,3.551152551,90.58171233,92.83913279,1845.160034,4292.060059
2014/02/27,4.625,4.675,4.275375,4.038791667,71.71867713,0.341782551,4.958940103,3.591809897,84.33050283,88.86707883,1854.290039,4318.930176
2014/02/28,4.595,4.662,4.308625,4.04975,68.96754715,0.338748155,4.98612131,3.63112869,79.12771753,84.67997756,1859.449951,4308.120117
2014/03/03,4.5725,4.631,4.341,4.060375,66.89493509,0.331007632,5.003015265,3.678984735,75.6410711,79.69976382,1845.72998,4277.299805
2014/03/04,4.62,4.618,4.378375,4.070875,69.01212954,0.317238573,5.012852147,3.743897853,79.27273837,78.01384233,1873.910034,4351.970215
2014/03/05,4.66,4.6145,4.416625,4.083125,70.71085821,0.301624194,5.019873389,3.813376611,80.47618356,78.46333101,1873.810059,4357.970215
2014/03/06,4.595,4.6085,4.453375,4.09525,64.52112066,0.273721039,5.000817078,3.905932922,63.9784654,74.57579578,1877.030029,4352.129883
2014/03/07,4.59,4.6075,4.487375,4.108375,64.05661454,0.243205668,4.973786335,4.000963665,46.92315141,63.79260012,1878.040039,4336.220215
2014/03/10,4.5225,4.5975,4.515125,4.118916667,57.98728441,0.210187064,4.935499128,4.094750872,22.5807047,44.49410717,1877.170044,4334.450195
2014/03/11,4.5675,4.587,4.5445,4.130833333,60.66318166,0.168354263,4.881208526,4.207791474,37.09686103,35.53357238,1867.630005,4307.189941
2014/03/12,4.58,4.571,4.570375,4.144208333,61.39866558,0.124407213,4.819189426,4.321560574,41.12905831,33.60220801,1868.199951,4323.330078
2014/03/13,4.435,4.539,4.58175,4.155541667,49.77316027,0.096824923,4.775399847,4.388100153,6.428584079,28.2181678,1846.339966,4260.419922
2014/03/14,4.455,4.512,4.5875,4.167125,51.14716847,0.084320036,4.756140071,4.418859929,18.30987429,21.95583889,1841.130005,4245.399902
2014/03/17,4.455,4.4985,4.586375,4.178416667,51.14716847,0.085998298,4.758371596,4.414378404,18.30987429,14.34944422,1858.829956,4279.950195
2014/03/18,4.56,4.497,4.590625,4.190583333,58.12247293,0.08222192,4.755068839,4.426181161,50.74628565,29.12201141,1872.25,4333.310059
2014/03/19,4.64,4.509,4.595875,4.203833333,62.51411166,0.081834537,4.759544074,4.432205926,74.07405314,47.71007103,1860.77002,4307.600098
2014/03/20,4.6425,4.5505,4.59325,4.215833333,62.64594282,0.079290024,4.751830048,4.434669952,74.81481063,66.54504981,1872.01001,4319.290039
2014/03/21,4.635,4.5865,4.592,4.227333333,61.94215379,0.078374103,4.748748206,4.435251794,72.59267946,73.82718108,1866.52002,4276.790039
2014/03/24,4.6125,4.618,4.58625,4.238291667,59.77266165,0.071857406,4.729964813,4.442535187,65.92600337,71.11116449,1857.439941,4226.390137
2014/03/25,4.6125,4.6285,4.582625,4.249875,59.77266165,0.068357011,4.719339022,4.445910978,65.92600337,68.14822873,1865.619995,4234.27002
2014/03/26,4.5075,4.602,4.574125,4.259333333,50.24768384,0.066482462,4.707089924,4.441160076,33.33342352,55.06181009,1852.560059,4173.580078
2014/03/27,4.4475,4.563,4.56525,4.266916667,45.7602656,0.071025848,4.707301696,4.423198304,16.31216131,38.52386273,1849.040039,4151.22998
2014/03/28,4.475,4.531,4.55925,4.27475,48.05023771,0.073409002,4.706068004,4.412431996,24.11348861,24.58635781,1857.619995,4155.759766
2014/03/31,4.4775,4.504,4.5545,4.283291667,48.26408157,0.075548869,4.705597738,4.403402262,24.82272478,21.74945823,1872.339966,4198.990234
2014/04/01,4.6625,4.514,4.556625,4.295708333,61.0434663,0.078044669,4.712714338,4.400535662,77.30498373,42.08039904,1885.52002,4268.040039
2014/04/02,4.6325,4.539,4.55525,4.30675,58.51911529,0.076351421,4.707952842,4.402547158,68.79442026,56.97404292,1890.900024,4276.459961
2014/04/03,4.6825,4.586,4.559625,4.317541667,61.3852538,0.08110777,4.72184054,4.39740946,71.69806794,72.59915731,1888.77002,4237.740234
2014/04/04,4.5375,4.5985,4.557,4.325,50.4900028,0.080922315,4.71884463,4.39515537,35.22008882,58.57085901,1865.089966,4127.72998
2014/04/07,4.5525,4.6135,4.5585,4.33525,51.45000085,0.08052623,4.71955246,4.39744754,38.99363977,48.63726551,1845.040039,4079.75
2014/04/08,4.715,4.624,4.565875,4.348291667,60.40666557,0.087818125,4.741511249,4.390238751,79.87423496,51.36265452,1851.959961,4112.990234
2014/04/09,4.71,4.6395,4.572375,4.362791667,60.03963985,0.093543105,4.75946121,4.38528879,78.61634466,65.82807313,1872.180054,4183.899902
2014/04/10,4.595,4.622,4.580375,4.373375,52.18588722,0.087844341,4.756063682,4.404686318,49.68546744,69.39201569,1833.079956,4054.110107
2014/04/11,4.53,4.6205,4.584125,4.382166667,48.33713259,0.08371425,4.7515535,4.4166965,33.33337332,53.87839514,1815.689941,3999.72998
2014/04/14,4.58,4.626,4.590375,4.391583333,51.3117599,0.078040454,4.746455909,4.434294091,45.91191649,42.97691908,1830.609985,4022.689941
2014/04/15,4.6125,4.6055,4.593,4.401833333,53.19808154,0.077847692,4.748695384,4.437304616,54.08808351,44.44445777,1842.97998,4034.159912
2014/04/16,4.6225,4.588,4.592125,4.412,53.79130282,0.077388608,4.746902217,4.437347783,53.06122714,51.02040905,1862.310059,4086.22998
2014/04/17,4.64,4.597,4.592,4.422541667,54.86937331,0.077304933,4.746609866,4.437390134,54.74449201,53.96460089,1864.849976,4095.52002
2014/04/21,4.6775,4.6265,4.594125,4.433958333,57.17504896,0.079112158,4.752349316,4.435900684,63.84609177,57.21727031,1871.890015,4121.549805
2014/04/22,4.7175,4.654,4.599375,4.44775,59.54898844,0.083744108,4.766863216,4.431886784,76.15390823,64.91483067,1879.550049,4161.459961
2014/04/23,4.7725,4.686,4.607375,4.462875,62.61750474,0.092272034,4.791919068,4.422830932,93.07691743,77.69230581,1875.390015,4126.970215
2014/04/24,4.815,4.7245,4.62275,4.478083333,64.83720033,0.100045713,4.822841426,4.422658574,87.34184397,85.52422321,1878.609985,4148.339844
2014/04/25,4.6825,4.733,4.6345,4.491708333,54.05985828,0.091843689,4.818187377,4.450812623,53.7974951,78.0720855,1863.400024,4075.560059
2014/04/28,4.6625,4.73,4.643875,4.503916667,52.63758781,0.083934792,4.811744584,4.476005416,48.73420854,63.29118254,1869.430054,4074.399902
2014/04/29,4.6725,4.721,4.653625,4.516375,53.29917416,0.074372263,4.802369527,4.504880473,51.26591218,51.26587194,1878.329956,4103.540039
2014/04/30,4.6175,4.69,4.651375,4.528791667,49.22633205,0.074769272,4.800913545,4.501836455,37.34178361,45.78063478,1883.949951,4114.560059
2014/05/01,4.6425,4.6555,4.651875,4.54125,51.0570817,0.074669777,4.801214555,4.502535445,43.67092199,44.09287259,1883.680054,4127.450195
2014/05/02,4.6075,4.6405,4.648125,4.553708333,48.42457803,0.074933633,4.797992266,4.498257734,23.1343188,34.7156748,1881.140015,4123.899902
2014/05/05,4.6575,4.6395,4.654125,4.566166667,52.21502967,0.070268634,4.794662268,4.513587732,36.15381455,34.31968511,1884.660034,4138.060059
2014/05/06,4.5625,4.6175,4.654625,4.576083333,45.38942494,0.06953925,4.793703499,4.515546501,3.968198704,21.08544402,1867.719971,4080.76001
2014/05/07,4.5675,4.6075,4.64725,4.585875,45.79107467,0.070612452,4.788474905,4.506025095,14.38855041,18.17018789,1878.209961,4067.669922
2014/05/08,4.625,4.604,4.643,4.59525,50.31655768,0.069180352,4.781360703,4.504639297,30.93528734,16.43067882,1875.630005,4051.5
2014/05/09,4.5125,4.585,4.638875,4.600333333,42.78986155,0.074451834,4.787778669,4.489971331,19.42858015,21.5841393,1878.47998,4071.870117
2014/05/12,4.645,4.5825,4.644625,4.605416667,51.91343999,0.06990254,4.78443008,4.50481992,49.71433367,33.35940039,1896.650024,4143.859863
2014/05/13,4.57,4.584,4.644125,4.606958333,47.31393254,0.070422947,4.784970894,4.503279106,32.57152012,33.90481131,1897.449951,4130.169922
2014/05/14,4.525,4.5755,4.63975,4.607791667,44.75193186,0.075056558,4.789863115,4.489636885,23.07699253,35.12094877,1888.530029,4100.629883
2014/05/15,4.5,4.5505,4.633625,4.607208333,43.34760727,0.08127874,4.79618248,4.47106752,22.83470953,26.16107406,1870.849976,4069.290039
2014/05/16,4.49,4.546,4.626125,4.603791667,42.76946568,0.087353166,4.800831333,4.451418667,19.84126624,21.9176561,1877.859985,4090.590088
2014/05/19,4.635,4.544,4.624,4.603375,52.63422355,0.086550867,4.797101735,4.450898265,65.87314923,36.18304166,1885.079956,4125.810059
2014/05/20,4.56,4.542,4.616125,4.600583333,48.02329368,0.084742159,4.785609318,4.446640682,42.06353892,42.59265146,1872.829956,4096.890137
